1273,0.0184
2619,0.0009
2664,0.0061
3335,0.021
4154,0.0213
2.3,0.899
7.9,0.0435
9.2,0.0062
13.8,0
16,0.0026
19,0.0199
19.6,0.000001
22,0.785
23,0.0793
26.3,0
26.4,0
27.3,0
28,0.766
31,0
31,0.0026
31.6,0
38.7,0
45.7,0
48,0.0321
49.1,0
52.8,0
53,0.0034
53,0.0136
54,0.0031
57.9,0
62,0.0029
63,0.0108
63,0.0381
69.1,0
69.2,0
69.9,0
72,0.0021
73,0.0037
77,0.0079
77.2,0
77.8,0
78.5,0
79.8,0
80.9,0
83,0.004
83.3,0
86,0.0072
86,0.0323
95.7,0
99,0.0024
100,0.0061
100,0.0083
110,0.0005
110,0.0399
115,0
130,0.0043
130,0.0074
130,0.0096
140,0.0016
142,0
144.7,0
148.1,0
150,0.002
150,0.0025
160,0.0016
160,0.0132
163.4,0
165.3,0
180,0.0012
180,0.0036
182.8,0
186.7,0
190,0.0059
194,0
197.3,0
198.2,0
200,0.0007
200,0.0091
202.4,0
205,0
210,0.0026
210,0.0038
215.7,0
218.1,0
220,0.0003
220,0.0011
220,0.0096
230,0.0019
230,0.0026
234.9,0
240,0.0078
250,0.0003
250,0.0008
250.7,0
260,0.0022
267,0
270,0.0023
270,0.0085
280,0.001
281.4,0
290,0.0041
300,0.0005
300,0.0016
300,0.0079
310,0.0007
310,0.0021
310,0.0041
313.3,0
316,0
330,0.0004
330,0.0005
330,0.0025
343.8,0
350,0.0004
362.5,0
366.6,0
370,0.0002
370,0.0015
372.9,0
380,0.0088
390,0.0043
399.2,0
400,0.0039
410,0.0003
410,0.0098
410,0.156
440,0.0014
460,0.004
460,0.015
461.4,0
467.7,0
467.7,0
470,0.0063
493.9,0
500,0.0026
530,0.0053
531,0
540,0.0004
550,0.0008
552.8,0
579.9,0
580,0.0031
580,0.0113
590,0.0003
590,0.0016
590,0.0035
600,0.0017
607.9,0
618.6,0
681.4,0
700,0.0063
730,0.0006
760,0.0012
760,0.0104
790,0.0037
793.1,0
802.2,0
860,0.0041
920,0.0004
930,0.0012
960,0.0011
1000,0.0008
1000,0.0023
1100,0.0011
1100,0.0098
1130.7,0
1150.8,0
1200,0.0015
1200,0.0026
1200,0.0028
1200,0.0049
1200,0.0069
1200,0.0232
1262.6,0
1283,0
1300,0.0009
1400,0.0046
1500,0.0013
1600,0.0012
1715,0
1743,0
1775,0
1800,0.0001
1811,0
1857,0
2737,0
2900,0.0001
3800,0.0011
4800,0.0004
6000,0.0012
23,0.344
324,0.554
597,0.158
621,0.329
1081,0.151
1107,0.225
1159,0.378
4.903225806,0.081905787
5.8,0.04444337
7.451612903,0.032917077
8.284931507,0.026112963
8.566666667,0.066137217
9.366666667,0.017704601
9.454545455,0.875218523
10.61290323,0.026832258
10.74193548,0.433288481
12.27272727,0.013687026
14.93333333,0.054601267
16.03333333,0.00476181
16.0739726,0.005685345
16.0739726,0.007502346
17.35483871,0.174794965
18.29032258,0.31399655
18.93548387,0.048554283
23.48387097,0.143274138
25.29032258,0.027142356
25.62739726,0.150700466
25.62739726,0.150518307
26.58630137,0.034243657
27.33424658,0.071712236
30.3968254,0.008620133
30.63333333,0.01492464
30.93548387,0.047738808
31.35483871,0.037442203
31.92328767,0.206626922
33.12903226,0.303273698
33.29032258,0.014061347
33.70967742,0.028950113
34.09677419,0.04841556
37.87096774,0.047317531
38.01369863,0.009705855
38.51612903,0.02746955
40.61290323,0.025345385
40.64516129,0.003907633
41.5483871,0.002280196
43.09677419,0.01433859
43.74193548,0.02032147
43.96774194,0.009008533
45.93548387,0.003813661
47.80645161,0.019286897
50.03225806,0.84497061
56.21917808,0.021601688
56.70967742,0.003569508
57.03225806,0.009094476
68.45833333,0.005055956
73.48387097,0.012079874
76.17979798,0.006630201
78.58064516,0.004646578
80,0.005745545
84.9,0.00681675
102.4516129,0.003416034
103.4193548,0.027969747
118.0645161,0.024709657
126.6451613,0.002291793
127.7096775,0.002669441
128.9032258,0.008077895
131.2666667,0.004911233
135.483871,0.035384083
139.7096774,0.010687657
168.1129032,0.00973841
169.9340659,0.001449023
188.516129,0.000795759
267.0767123,0.006612392
278.8575758,0.008838205
331.7419354,0.003546507
374.3225807,0.003202054
403.4516129,0.002155541
473.716129,0.002591448
502.3548387,0.025100926
533.6451613,0.004117853
1831.354839,0.000473077
5.043,0.03133
6.9,0.91485
9.933,0.66719
13.154,0.01194
29.448,0.00784
39.438,0.0022
45.875,0.00821
51.4,0.00648
65.502,0.01641
70.633,0.00798
140.2,0.00901
160.067,0.04497
181.593,0.01522
212.975,0.00693
326.778,0.00599
1,0.097324007
6.19,0.623784145
14.4,0.012390788
19.5,0.125606197
43.1,0.365640314
50.3,0.153824812
51.8,0.035697995
172,0.072797969
196,0.100511992
288,0.00765976
360,0.236692557
396,0.022446783
533,0.001065147
545,0.419653973
779,0.002269644
1405,0.077811824
2335,0.036609387
5470,0.001883445
78.09677419,0.087227594
189.6310502,0.065874631
200.0645161,0.007921619
2000.612903,0.000325059
21.344,0.07297
25,0.00098
40.016,0.00132
46.262,0.0026
73.97,0
95.834,0
120.364,0
123.148,0.00041
126.59,0
139.145,0
154.43,0.0529
157,0.00243
178.41,0.00004
199.038,0.00796
262.033,0.00172
265.066,0.00099
394.682,0.00005
440.554,0
450.754,0.00094
455.563,0.00012
474.96,0
522.939,0.00041
591.561,0
626.758,0.00508
635.756,0.00629
662.94,0.00022
689.094,0.00019
728.52,0.001
817.443,0.00036
832.152,0.00247
879.932,0.00014
939.761,0.00037
1056.294,0.00157
1065.63,0
1174.025,0
1189.082,0.00032
1320.539,0.00031
1390.76,0.00155
1473.377,0.00029
1547.574,0.00003
1759.656,0.00124
2092.171,0.00001
2123.193,0.00002
2444.912,0.00031
2611.66,0.00007
3001.864,0.00127
3050.932,0.00002
3707.837,0
4303.01,0.00041
4353.184,0.0002
97,0.038604492
108,0.017696415
282,0.008413263
365,0.016322498
405,0.007648106
450,0.015816934
507,0.017782351
737,0.029985802
764,0.015074135
844,0.007280876
926,0.042203179
938,0.00440304
1311,0.001457828
1318,0.009411797
1393,0.000113546
1443,0.040882353
1539,0.001002047
1996,0.005637191
2072,0.00183286
2212,0.002296835
2588,0.002078978
2600,0.000780708
2741,0.001029072
2811,0.0026421
3134,0.000971525
3212,0.004479504
3372,0.000977223
3412,0.000885305
3690,0.000235754
3838,0.000987213
3872,0.00262394
4129,0.000402223
4381,0.01271872
5958,0.000809695
6552,0.002333593
8930,0.000586197
13372,0.003191834
13747,0.001629979
13818,0.00068819
15943,0.000614438
16519,4.22896E-05
17697,0.000268337
18296,0.000674863
22241,0.000187044
25209,0.000301087
0.677419355,0.527
0.935483871,0.7606
4.838709677,0.8791
4.838709677,0.1094
5.774193548,0.3443
6.098630137,0.0343
8.290322581,0.1463
8.739285714,0.0034
11.06451613,0.0934
11.36290323,0.0335
11.64516129,0.3586
11.64516129,0.1462
13.83870968,0.006
19.0922619,0.0635
21.28163265,0.0148
22.25806452,0.3005
33.48387097,0.0748
43.87096774,0.0589
4668.493151,0.002743505
8339.726027,0.002565666
8358.90411,0.0006093
456.12,0.0067
1404.428571,0.0009
2556.03,0.0022
3165.129032,0.0025
4120.93,0.0013
5281.2,0.001
5616.309998,0.0012
5877.68,0.0009
9414.01,0.0122
10797.58065,0.0002
23749.2,0.0058
38644.90323,0.0001
78024.09677,0.0004
4.6,0.173305787
5.766666666,0.506258912
7.6,0.481592433
13.7,0.015421784
19.76666667,0.060739054
22.63333333,0.233928061
24.86849315,0.581097201
25.3,0.012572548
42.46666667,0.208598647
42.56666667,0.046643145
46.8,0.174799196
48.8,0.126374649
49.1,0.071678449
64.5,0.005343532
65.6,0.041351821
71.23333333,0.018661021
75.93333333,0.047307895
113.4333333,0.019307911
129.2164384,0.076254978
136.6,0.039078593
140.9,0.021249797
141.1666667,0.083133387
147.4193548,0.090857778
153.0547945,0.019512532
165.6,0.032968661
172.9354839,0.006672811
205.3333333,0.09701816
207.5333333,0.059802064
220.4164384,0.001782993
223.0666667,0.111203129
232.0967742,0.075629844
239.7,0.010137477
243.5333333,0.07612937
253.9666667,0.015903385
255.2258065,0.012530661
271.3,0.013154914
277.3870968,0.003070016
286.0967742,0.023711598
290.0666667,0.028111143
293.1,0.055423479
301.7917808,0.055711442
306.8,0.01405265
307.9666667,0.048483802
308.2333333,0.02945632
320.4191781,0.002229978
346.1,0.020186076
346.1666667,0.034145704
354.0322581,0.019923407
368.1,0.027577686
383.5483871,0.032967876
393.5333334,0.062732775
403.6129032,0.004959981
464.4,0.018048347
530.8333333,0.001991692
590.1333333,0.004784517
600.8666667,0.008586054
693.9666667,0.007534462
700.6666666,0.011385183
763.2333334,0.000448301
809.0666667,0.006318567
834.8,0.002622872
863.7741935,0.002627938
976.5,0.013829798
1051.10411,0.001485653
1060.166667,0.007039262
1119.49589,0.00072734
1140.580645,0.004212179
1168.6,0.001286996
1210.433333,0.002870966
1213.741936,0.00481813
1225.533333,0.00317431
1245,0.000378623
1257.354839,0.001302859
1451.870968,0.000947652
1463.128767,0.000896329
1653.366667,0.001011418
1687.966667,0.003071831
1739.419355,0.000146683
1783.833333,0.001776686
1837.523288,0.000246136
1974.3,0.00118441
2018.580645,0.002864813
2201.066667,0.001159169
2276.580645,0.003722215
2363.7,0.001575355
2446.225806,0.00244065
2507.366667,0.001070279
2542.566666,0.000754976
2548.1,0.004043393
2564.533333,0.005826862
2594.064516,0.00053237
2892.258064,0.000528481
3155.225807,0.000165008
3185.8,0.000597095
3704.645161,0.000202485
3738.766667,0.001204312
3841.487671,5.9463E-05
3864.7,0.000534484
3924.066667,0.002054624
4325.4,0.00085406
5020.677419,0.000271099
5170.354839,0.003923755
5416.83871,0.001116924
7617.322581,0.000134594
8750.233332,0.000169626
9021.366666,0.001113109
2.194,0.71166
2.233,0.08885
3.323,0.40916
8.839,0.33186
9.806,0.01307
13.71,0.46975
27.69,0.10195
37.8,0.27445
40.033,0.02628
46.533,0.01324
48.7,0.01488
61.3,0.04108
63.467,0.01538
69.345,0.035
76.071,0.01207
79.1,0.01777
91.724,0.02604
102.2,0.00536
116.233,0.04635
124.433,0.01768
124.929,0.0085
130.87,0.02418
155.4,0.0022
181.655,0.00307
202.903,0.00356
247.8,0.01318
281,0.00145
999.667,0.0027
1157.533,0.01576
6.71,0.117032162
12,0.095186158
13.3,0.421075583
13.6,0.099735497
23.8,0.388202787
25.3,0.560735023
40.5,0.10364715
50,0.008281196
63.2,0.119752236
76.9,0.055700613
79.4,0.07242272
82.8,0.122976663
87.8,0.1068405
92.5,0.681117609
97.2,0.169477427
102,0.138331057
128,0.034244708
147,0.084712724
163,0.015854627
238,0.037327816
263,0.04619967
269,0.05891634
294,0.01189827
416,0.009782156
537,0.017102435
657,0.009170904
666,0.023254799
3153,0.004093146
3577,7.18487E-05
34.7,0.00527
53.148,0.02512
54.867,0.01094
59.633,0.01448
67.867,0.01936
69.967,0.01194
70.133,0.01696
70.667,0.00994
75.433,0.00268
79.2,0.01453
87.567,0.00845
92.233,0.03285
99.793,0.04123
104.233,0.06526
126.267,0.00632
126.933,0.01423
150.8,0.00321
179.433,0.00417
223,0.01744
276.897,0.00077
353.032,0.00969
363.367,0.00623
379.1,0.01734
408.5,0.00676
455.233,0.00974
456.3,0.00157
495.133,0.00655
542.733,0.00291
551.7,0.00788
557.067,0.0022
558.1,0.00499
616.133,0.00518
735.1,0.00056
747.167,0.00127
1480.833,0.00378
1515.8,0.00651
1542.677,0.00055
1924.967,0.00033
2080.833,0.00189
2177.233,0.0016
3394.033,0.00031
3422.645,0.0019
3774.903,0.00125
3862.129,0.00093
3876.484,0.00039
5525.4,0.00141
5683.7,0.00177
5777.71,0.0021
8293.677,0.00019
10399.76,0.00024
16532.36,0.00048
