GAS_SENT_TO_FLARE,FLARE_FEED_GAS_CH4_MOLE_FRACT
80024.07832,0.599424
79419.31323,0.5926215
79419.31323,0.5926215
79218.08113,0.599424
79218.08113,0.599424
77983.65827,0.599424
77983.65827,0.599424
75302.73038,0.5718803
75302.73038,0.5718803
73595.73282,0.5718803
73595.73282,0.5718803
204781.1889,0.1467
204781.1889,0.1467
433052.0922,0.1467
433052.0922,0.1467
347572.9225,0.1467
347572.9225,0.1467
528180.7949,0.1467
528180.7949,0.1467
418621.0856,0.1467
418621.0856,0.1467
392338.9289,0.1467
392338.9289,0.1467
1121713.906,0.1467
1121713.906,0.1467
1148879.584,0.1467
1148879.584,0.1467
423995.1896,0.1467
423995.1896,0.1467
456840.2811,0.1467
456840.2811,0.1467
317838.8092,0.1467
317838.8092,0.1467
326272.5036,0.1467
326272.5036,0.1467
545864.9568,0.1467
545864.9568,0.1467
378105.1964,0.1467
378105.1964,0.1467
240762.3838,0.1467
240762.3838,0.1467
380760.5354,0.1467
380760.5354,0.1467
536901.3258,0.1467
536901.3258,0.1467
353782.9948,0.1467
353782.9948,0.1467
588249.3519,0.1467
588249.3519,0.1467
785508.2559,0.1467
785508.2559,0.1467
1060423.075,0.1467
1060423.075,0.1467
281065.2787,0.1467
281065.2787,0.1467
556985.3123,0.1467
556985.3123,0.1467
359681.8692,0.1467
359681.8692,0.1467
228422.654,0.1467
228422.654,0.1467
152868.5305,0.1467
152868.5305,0.1467
651254.8857,0.1467
651254.8857,0.1467
402652.632,0.1467
402652.632,0.1467
392591.2219,0.1467
392591.2219,0.1467
471713.6078,0.1467
471713.6078,0.1467
214820.4391,0.1467
214820.4391,0.1467
1383867.969,0.1467
1383867.969,0.1467
1040888.102,0.1467
1040888.102,0.1467
563297.4881,0.1467
563297.4881,0.1467
886518.3337,0.1467
886518.3337,0.1467
289810.5486,0.1467
289810.5486,0.1467
341869.7878,0.1467
341869.7878,0.1467
376035.0965,0.1467
376035.0965,0.1467
845956.1853,0.1467
845956.1853,0.1467
160316.7287,0.1467
160316.7287,0.1467
713243.1549,0.1467
713243.1549,0.1467
307396.8837,0.1467
307396.8837,0.1467
269566.9926,0.1467
269566.9926,0.1467
335995.4498,0.1467
335995.4498,0.1467
394992.9216,0.1467
394992.9216,0.1467
683922.8642,0.1467
683922.8642,0.1467
408182.6967,0.1467
408182.6967,0.1467
70615.1269,0.3629321
70615.1269,0.3629321
67923.56716,0.599424
67923.56716,0.599424
67637.27576,0.599424
67637.27576,0.599424
66745.03324,0.5718803
66745.03324,0.5718803
65563.73989,0.599424
65563.73989,0.599424
65127.42726,0.599424
65127.42726,0.599424
64218.35309,0.599424
64218.35309,0.599424
62959.43845,0.599424
62959.43845,0.599424
62818.85702,0.599424
62818.85702,0.599424
61348.6378,0.5844935
61348.6378,0.5844935
59875.38053,0.599424
59875.38053,0.599424
59603.17896,0.599424
59603.17896,0.599424
58715.6768,0.599424
58715.6768,0.599424
58229.54185,0.5995974
58229.54185,0.5995974
57492.90462,0.599424
57492.90462,0.599424
56599.6823,0.599424
56599.6823,0.599424
55984.93037,0.599424
55984.93037,0.599424
53888.9829,0.5926215
53888.9829,0.5926215
53788.16923,0.599424
53788.16923,0.599424
52288.49156,0.5844935
52288.49156,0.5844935
52259.78078,0.599424
52259.78078,0.599424
51875.77981,0.5718803
51875.77981,0.5718803
51677.8273,0.599424
51677.8273,0.599424
51243.84701,0.5718803
51243.84701,0.5718803
50900.75094,0.599424
50900.75094,0.599424
50235.55301,0.5995974
50235.55301,0.5995974
48140.37393,0.5718803
48140.37393,0.5718803
44409.97664,0.5844935
44409.97664,0.5844935
42177.70081,0.599424
42177.70081,0.599424
41474.06009,0.599424
41474.06009,0.599424
40994.14567,0.5718803
40994.14567,0.5718803
40665.7923,0.5718803
40665.7923,0.5718803
39349.58859,0.5995974
39349.58859,0.5995974
39244.13107,0.599424
39244.13107,0.599424
37885.76605,0.599424
37885.76605,0.599424
36342.34765,0.599424
36342.34765,0.599424
36003.3013,0.5995974
36003.3013,0.5995974
34272.51523,0.5718803
34272.51523,0.5718803
33865.5241,0.5718803
33865.5241,0.5718803
33683.8271,0.599424
33683.8271,0.599424
30347.27255,0.5718803
30347.27255,0.5718803
30131.25164,0.599424
30131.25164,0.599424
29793.61476,0.5995974
29793.61476,0.5995974
29546.67574,0.599424
29546.67574,0.599424
29507.33281,0.599424
29507.33281,0.599424
29228.046,0.5844935
29228.046,0.5844935
523309.7623,0.1467
523309.7623,0.1467
392749.57,0.1467
392749.57,0.1467
755819.0756,0.1467
755819.0756,0.1467
1112527.137,0.1467
1112527.137,0.1467
1029002.345,0.1467
1029002.345,0.1467
4028397.818,0.1467
4028397.818,0.1467
2963904.465,0.1467
2963904.465,0.1467
663786.1012,0.1467
663786.1012,0.1467
597388.3026,0.1467
597388.3026,0.1467
512654.0279,0.1467
512654.0279,0.1467
497125.4575,0.1467
497125.4575,0.1467
588238.2488,0.1467
588238.2488,0.1467
423431.692,0.1467
423431.692,0.1467
520727.9907,0.1467
520727.9907,0.1467
440771.7292,0.1467
440771.7292,0.1467
573907.2318,0.1467
573907.2318,0.1467
378812.7413,0.1467
378812.7413,0.1467
546059.5171,0.1467
546059.5171,0.1467
368246.0346,0.1467
368246.0346,0.1467
602011.7135,0.1467
602011.7135,0.1467
728976.4853,0.1467
728976.4853,0.1467
785212.3966,0.1467
785212.3966,0.1467
882658.4728,0.1467
882658.4728,0.1467
531138.9829,0.1467
531138.9829,0.1467
595080.762,0.1467
595080.762,0.1467
504950.277,0.1467
504950.277,0.1467
719662.1713,0.1467
719662.1713,0.1467
548616.8923,0.1467
548616.8923,0.1467
1347667.62,0.1467
1347667.62,0.1467
2299330.457,0.1467
2299330.457,0.1467
471155.8085,0.1467
471155.8085,0.1467
434396.2803,0.1467
434396.2803,0.1467
1403346.307,0.1467
1403346.307,0.1467
824377.9983,0.1467
824377.9983,0.1467
755756.951,0.1467
755756.951,0.1467
1402761.153,0.1467
1402761.153,0.1467
762310.4525,0.1467
762310.4525,0.1467
500460.658,0.1467
500460.658,0.1467
1166217.864,0.1467
1166217.864,0.1467
631787.6064,0.1467
631787.6064,0.1467
684450.1275,0.1467
684450.1275,0.1467
620001.2731,0.1467
620001.2731,0.1467
889730.8035,0.1467
889730.8035,0.1467
1187998.296,0.1467
1187998.296,0.1467
492742.9577,0.1467
492742.9577,0.1467
1181605.682,0.1467
1181605.682,0.1467
441851.8678,0.1467
441851.8678,0.1467
2841949.986,0.5844935
2841949.986,0.5844935
2830724.784,0.5995974
2830724.784,0.5995974
2825835.804,0.5844935
2825835.804,0.5844935
2804997.163,0.5995974
2804997.163,0.5995974
2803874.972,0.5398128
2803874.972,0.5398128
2792308.008,0.5995974
2792308.008,0.5995974
2779463.54,0.5995974
2779463.54,0.5995974
2777310.621,0.5844935
2777310.621,0.5844935
2771495.786,0.5995974
2771495.786,0.5995974
2719724.541,0.5995974
2719724.541,0.5995974
2713895.856,0.5398128
2713895.856,0.5398128
2712914.271,0.5398128
2712914.271,0.5398128
2708239.719,0.599424
2708239.719,0.599424
2694691.763,0.5718803
2694691.763,0.5718803
2688158.369,0.5718803
2688158.369,0.5718803
2671898.316,0.5398128
2671898.316,0.5398128
2668966.66,0.5995974
2668966.66,0.5995974
2664152.583,0.5844935
2664152.583,0.5844935
2663549.932,0.5844935
2663549.932,0.5844935
2624408.113,0.5720197
2624408.113,0.5720197
2615843.617,0.5844935
2615843.617,0.5844935
2609191.189,0.5398128
2609191.189,0.5398128
2600819.327,0.5398128
2600819.327,0.5398128
2582234.974,0.5844935
2582234.974,0.5844935
2581260.192,0.599424
2581260.192,0.599424
2581088.113,0.19
2581088.113,0.19
2576195.397,0.5995974
2576195.397,0.5995974
2568711.473,0.5995974
2568711.473,0.5995974
2566016.635,0.5844935
2566016.635,0.5844935
2557214.783,0.5844935
2557214.783,0.5844935
2543004.214,0.5995974
2543004.214,0.5995974
2539755.838,0.5398128
2539755.838,0.5398128
2538910.025,0.5718803
2538910.025,0.5718803
2531638.5,0.5995974
2531638.5,0.5995974
2521231.569,0.5844935
2521231.569,0.5844935
2505086.51,0.5995974
2505086.51,0.5995974
2486379.197,0.5926215
2486379.197,0.5926215
2479607.009,0.5995974
2479607.009,0.5995974
2478539.866,0.5995974
2478539.866,0.5995974
2476285.69,0.5844935
2476285.69,0.5844935
2476270.761,0.5398128
2476270.761,0.5398128
2473322.662,0.5995974
2473322.662,0.5995974
2472530.971,0.5398128
2472530.971,0.5398128
2468079.721,0.5718803
2468079.721,0.5718803
2457319.207,0.5844935
2457319.207,0.5844935
2452436.415,0.5844935
2452436.415,0.5844935
28926.11468,0.5844935
28926.11468,0.5844935
28223.99856,0.599424
28223.99856,0.599424
27294.99848,0.5995974
27294.99848,0.5995974
26805.81511,0.599424
26805.81511,0.599424
26603.31518,0.5718803
26603.31518,0.5718803
24548.28466,0.5718803
24548.28466,0.5718803
24155.61678,0.5718803
24155.61678,0.5718803
23722.42858,0.5926215
23722.42858,0.5926215
23637.35468,0.599424
23637.35468,0.599424
23506.1729,0.599424
23506.1729,0.599424
22729.31556,0.599424
22729.31556,0.599424
22579.89009,0.599424
22579.89009,0.599424
21823.4481,0.5844935
21823.4481,0.5844935
20679.98591,0.5718803
20679.98591,0.5718803
20541.27834,0.599424
20541.27834,0.599424
19623.38048,0.5995974
19623.38048,0.5995974
18925.38525,0.599424
18925.38525,0.599424
16982.94215,0.5844935
16982.94215,0.5844935
16626.32771,0.599424
16626.32771,0.599424
14650.12477,0.599424
14650.12477,0.599424
13915.32065,0.5844935
13915.32065,0.5844935
13209.83416,0.5718803
13209.83416,0.5718803
13115.90664,0.599424
13115.90664,0.599424
13114.38609,0.599424
13114.38609,0.599424
12445.26872,0.599424
12445.26872,0.599424
11895.80489,0.599424
11895.80489,0.599424
11609.85666,0.599424
11609.85666,0.599424
10723.37241,0.5718803
10723.37241,0.5718803
10529.50905,0.5718803
10529.50905,0.5718803
10288.14711,0.5844935
10288.14711,0.5844935
9599.787726,0.599424
9599.787726,0.599424
6915.285037,0.599424
6915.285037,0.599424
6708.669561,0.599424
6708.669561,0.599424
6654.677953,0.599424
6654.677953,0.599424
5366.125567,0.1749229
5366.125567,0.1749229
5063.453202,0.5926215
5063.453202,0.5926215
4488.012922,0.599424
4488.012922,0.599424
3775.098854,0.599424
3775.098854,0.599424
3662.468959,0.599424
3662.468959,0.599424
3585.326824,0.599424
3585.326824,0.599424
2039.191836,0.599424
2039.191836,0.599424
624.9339131,0.599424
624.9339131,0.599424
43.4635401,0.5718803
43.4635401,0.5718803
616408.6447,0.3416
616408.6447,0.3416
211325.7095,0.1107
211325.7095,0.1107
81729.82503,0.1107
81729.82503,0.1107
731403.3307,0.1467
731403.3307,0.1467
353482.1837,0.1467
353482.1837,0.1467
512527.6033,0.1467
512527.6033,0.1467
650234.4662,0.1467
650234.4662,0.1467
886405.4274,0.1467
886405.4274,0.1467
1255349.586,0.1467
1255349.586,0.1467
668726.2529,0.1467
668726.2529,0.1467
2900386.124,0.1467
2900386.124,0.1467
2871470.787,0.1467
2871470.787,0.1467
1039490.34,0.1467
1039490.34,0.1467
963224.7101,0.1467
963224.7101,0.1467
971995.9065,0.1467
971995.9065,0.1467
402753.823,0.1467
402753.823,0.1467
13159.81678,0.1467
13159.81678,0.1467
555603.7124,0.1467
555603.7124,0.1467
4422.457941,0.1467
4422.457941,0.1467
513423.6036,0.1467
513423.6036,0.1467
990358.0054,0.1467
990358.0054,0.1467
1065349.005,0.1467
1065349.005,0.1467
1375239.709,0.1467
1375239.709,0.1467
1534138.841,0.1467
1534138.841,0.1467
1835255.488,0.1467
1835255.488,0.1467
1283845.401,0.1467
1283845.401,0.1467
1437750.031,0.1467
1437750.031,0.1467
1077126.047,0.1467
1077126.047,0.1467
1224441.733,0.1467
1224441.733,0.1467
983469.4963,0.1467
983469.4963,0.1467
1307157.434,0.1467
1307157.434,0.1467
1576795.974,0.1467
1576795.974,0.1467
767000.3912,0.1467
767000.3912,0.1467
560627.1799,0.1467
560627.1799,0.1467
319450.5728,0.1467
319450.5728,0.1467
506947.0121,0.1467
506947.0121,0.1467
437903.1752,0.1467
437903.1752,0.1467
163815.5833,0.1467
163815.5833,0.1467
454974.5364,0.1467
454974.5364,0.1467
277142.3158,0.1467
277142.3158,0.1467
15329.77224,0.1467
15329.77224,0.1467
12246.33689,0.1467
12246.33689,0.1467
10521.97191,0.1467
10521.97191,0.1467
1680616.565,0.1467
1680616.565,0.1467
1030334.305,0.1467
1030334.305,0.1467
1366769.32,0.1467
1366769.32,0.1467
572078.7713,0.1467
572078.7713,0.1467
1074904.944,0.1467
1074904.944,0.1467
786961.9875,0.1467
786961.9875,0.1467
674767.3061,0.1467
674767.3061,0.1467
2447318.921,0.5844935
2447318.921,0.5844935
2440301.316,0.19
2440301.316,0.19
2437233.437,0.5398128
2437233.437,0.5398128
2429021.051,0.5398128
2429021.051,0.5398128
2427516.74,0.5844935
2427516.74,0.5844935
2425299.546,0.569527
2425299.546,0.569527
2425098.011,0.19
2425098.011,0.19
2421609.898,0.5995974
2421609.898,0.5995974
2418267.6,0.5844935
2418267.6,0.5844935
2403998.521,0.5718803
2403998.521,0.5718803
2392799.445,0.5398128
2392799.445,0.5398128
2369865.504,0.19
2369865.504,0.19
2359018.303,0.5844935
2359018.303,0.5844935
2353930.356,0.5844935
2353930.356,0.5844935
2335153.018,0.5398128
2335153.018,0.5398128
2331385.99,0.5398128
2331385.99,0.5398128
2324546.122,0.5844935
2324546.122,0.5844935
2312255.045,0.5995974
2312255.045,0.5995974
2305361.49,0.5844935
2305361.49,0.5844935
2304041.945,0.5844935
2304041.945,0.5844935
2292754.877,0.1749229
2292754.877,0.1749229
2292136.548,0.5844935
2292136.548,0.5844935
2285973.643,0.5995974
2285973.643,0.5995974
2281580.098,0.5844935
2281580.098,0.5844935
2271144.433,0.1749229
2271144.433,0.1749229
2270193.052,0.5995974
2270193.052,0.5995974
2263705.807,0.5995974
2263705.807,0.5995974
2250668.79,0.5995974
2250668.79,0.5995974
2245976.95,0.5398128
2245976.95,0.5398128
2244475.933,0.599424
2244475.933,0.599424
2239256.472,0.5844935
2239256.472,0.5844935
2238242.344,0.5398128
2238242.344,0.5398128
2235835.77,0.5844935
2235835.77,0.5844935
2231624.946,0.599424
2231624.946,0.599424
2228721.324,0.5995974
2228721.324,0.5995974
2224592.014,0.599424
2224592.014,0.599424
2224577.596,0.5926215
2224577.596,0.5926215
2203345.468,0.5718803
2203345.468,0.5718803
2193956.666,0.5926215
2193956.666,0.5926215
2190137.047,0.5718803
2190137.047,0.5718803
2188379.109,0.5844935
2188379.109,0.5844935
2179737.053,0.5995974
2179737.053,0.5995974
2179215.752,0.5995974
2179215.752,0.5995974
2176196.067,0.5995974
2176196.067,0.5995974
2173943.814,0.5398128
2173943.814,0.5398128
2172088.301,0.5995974
2172088.301,0.5995974
127868.3586,0.1107
127868.3586,0.1107
147439.6946,0.1107
147439.6946,0.1107
116516.7811,0.1107
116516.7811,0.1107
29448.7521,0.1107
29448.7521,0.1107
134880.1231,0.1107
134880.1231,0.1107
455819.5199,0.1107
455819.5199,0.1107
588277.4911,0.1107
588277.4911,0.1107
201466.0738,0.1107
201466.0738,0.1107
139453.0422,0.1107
139453.0422,0.1107
208585.1936,0.1107
208585.1936,0.1107
528308.6948,0.1107
528308.6948,0.1107
143690.6885,0.1107
143690.6885,0.1107
368852.7749,0.1107
368852.7749,0.1107
290241.0354,0.1107
290241.0354,0.1107
158525.0994,0.1107
158525.0994,0.1107
191590.8654,0.1107
191590.8654,0.1107
139457.4795,0.1107
139457.4795,0.1107
430169.3591,0.1107
430169.3591,0.1107
166244.7108,0.1107
166244.7108,0.1107
169429.0335,0.1107
169429.0335,0.1107
527072.6581,0.1107
527072.6581,0.1107
405424.7133,0.1107
405424.7133,0.1107
360255.7376,0.1107
360255.7376,0.1107
198582.9178,0.1107
198582.9178,0.1107
267754.0135,0.1107
267754.0135,0.1107
182837.4491,0.1107
182837.4491,0.1107
151657.4204,0.1107
151657.4204,0.1107
233172.5673,0.1107
233172.5673,0.1107
268358.3809,0.1107
268358.3809,0.1107
295845.5119,0.1107
295845.5119,0.1107
106705.4459,0.1107
106705.4459,0.1107
59455.32101,0.1107
59455.32101,0.1107
25572.1476,0.1107
25572.1476,0.1107
111985.3399,0.1107
111985.3399,0.1107
67719.67831,0.1107
67719.67831,0.1107
359256.2496,0.1107
359256.2496,0.1107
31760.6835,0.1107
31760.6835,0.1107
252914.5562,0.1107
252914.5562,0.1107
108321.018,0.1107
108321.018,0.1107
134983.9634,0.1107
134983.9634,0.1107
102433.681,0.1107
102433.681,0.1107
45119.74087,0.1107
45119.74087,0.1107
394359.9065,0.1107
394359.9065,0.1107
87711.48678,0.1107
87711.48678,0.1107
345234.5936,0.1107
345234.5936,0.1107
123309.2714,0.1107
123309.2714,0.1107
123140.6478,0.1107
123140.6478,0.1107
901155.7132,0.1467
901155.7132,0.1467
4008953.105,0.1467
4008953.105,0.1467
464259.5993,0.1467
464259.5993,0.1467
876599.4726,0.1467
876599.4726,0.1467
2356148.103,0.1467
2356148.103,0.1467
1420433.045,0.1467
1420433.045,0.1467
3065572.5,0.1467
3065572.5,0.1467
2594377.017,0.1467
2594377.017,0.1467
3375069.27,0.1467
3375069.27,0.1467
1267620.295,0.1467
1267620.295,0.1467
971945.738,0.1467
971945.738,0.1467
984243.1121,0.1467
984243.1121,0.1467
977726.3389,0.1467
977726.3389,0.1467
1330707.989,0.1467
1330707.989,0.1467
1027226.03,0.1467
1027226.03,0.1467
1215318.195,0.1467
1215318.195,0.1467
2468989.955,0.1467
2468989.955,0.1467
1645692.357,0.1467
1645692.357,0.1467
2175073.316,0.1467
2175073.316,0.1467
3417021.175,0.1467
3417021.175,0.1467
714235.9338,0.1467
714235.9338,0.1467
1220553.959,0.1467
1220553.959,0.1467
3026030.678,0.1467
3026030.678,0.1467
881122.3347,0.1467
881122.3347,0.1467
2573393.212,0.1467
2573393.212,0.1467
609407.3039,0.1467
609407.3039,0.1467
1069498.758,0.1467
1069498.758,0.1467
602318.2397,0.1467
602318.2397,0.1467
1023920.229,0.1467
1023920.229,0.1467
999250.178,0.1467
999250.178,0.1467
976941.193,0.1467
976941.193,0.1467
1072997.485,0.1467
1072997.485,0.1467
1297628.436,0.1467
1297628.436,0.1467
980255.9186,0.1467
980255.9186,0.1467
526915.4269,0.1467
526915.4269,0.1467
1352078.212,0.1467
1352078.212,0.1467
723067.3231,0.1467
723067.3231,0.1467
10505.24725,0.1467
10505.24725,0.1467
79158.54008,0.1725
79158.54008,0.1725
494254.1662,0.1725
494254.1662,0.1725
574202.3846,0.1725
574202.3846,0.1725
317430.4888,0.1725
317430.4888,0.1725
382260.9647,0.1725
382260.9647,0.1725
385602.9323,0.1725
385602.9323,0.1725
413289.2482,0.1725
413289.2482,0.1725
803043.0021,0.1725
803043.0021,0.1725
629945.4566,0.1725
629945.4566,0.1725
2168512.734,0.5844935
2168512.734,0.5844935
2161022.541,0.5718803
2161022.541,0.5718803
2157628.447,0.5844935
2157628.447,0.5844935
2151107.823,0.5398128
2151107.823,0.5398128
2148987.901,0.5398128
2148987.901,0.5398128
2141274.119,0.5995974
2141274.119,0.5995974
2129093.131,0.5844935
2129093.131,0.5844935
2128429.114,0.5995974
2128429.114,0.5995974
2116945.922,0.5995974
2116945.922,0.5995974
2102683.507,0.5995974
2102683.507,0.5995974
2101291.345,0.5844935
2101291.345,0.5844935
2091055.75,0.5844935
2091055.75,0.5844935
2070856.088,0.5398128
2070856.088,0.5398128
2054159.314,0.5398128
2054159.314,0.5398128
2051267.68,0.5995974
2051267.68,0.5995974
2035598.091,0.5995974
2035598.091,0.5995974
2024844.571,0.3629321
2024844.571,0.3629321
2020730.776,0.5995974
2020730.776,0.5995974
2016599.884,0.599424
2016599.884,0.599424
2016107.344,0.5398128
2016107.344,0.5398128
1999521.176,0.5398128
1999521.176,0.5398128
1997404.371,0.5398128
1997404.371,0.5398128
1980534.671,0.5844935
1980534.671,0.5844935
1978145.809,0.5995974
1978145.809,0.5995974
1971568.146,0.5718803
1971568.146,0.5718803
1969632.073,0.5844935
1969632.073,0.5844935
1966157.576,0.5718803
1966157.576,0.5718803
1946168.846,0.5995974
1946168.846,0.5995974
1934311.764,0.5995974
1934311.764,0.5995974
1932424.875,0.5995974
1932424.875,0.5995974
1918496.613,0.5398128
1918496.613,0.5398128
1911157.21,0.1749229
1911157.21,0.1749229
1911106.503,0.5398128
1911106.503,0.5398128
1902703.162,0.5398128
1902703.162,0.5398128
1900929.139,0.599424
1900929.139,0.599424
1896044.235,0.5995974
1896044.235,0.5995974
1891862.624,0.5995974
1891862.624,0.5995974
1887760.812,0.5926215
1887760.812,0.5926215
1884753.189,0.5718803
1884753.189,0.5718803
1873386.771,0.5995974
1873386.771,0.5995974
1862110.652,0.569527
1862110.652,0.569527
1856079.705,0.5844935
1856079.705,0.5844935
1837804.951,0.5995974
1837804.951,0.5995974
1836442.669,0.5844935
1836442.669,0.5844935
1832170.746,0.5995974
1832170.746,0.5995974
1822878.644,0.5718803
1822878.644,0.5718803
128502.8445,0.1107
128502.8445,0.1107
137765.4901,0.1107
137765.4901,0.1107
791390.6431,0.1107
791390.6431,0.1107
73771.7128,0.1107
73771.7128,0.1107
527610.9794,0.1107
527610.9794,0.1107
144343.3525,0.1107
144343.3525,0.1107
214876.7174,0.1107
214876.7174,0.1107
159506.2538,0.1107
159506.2538,0.1107
314273.3893,0.1107
314273.3893,0.1107
271979.163,0.1107
271979.163,0.1107
321037.3469,0.1107
321037.3469,0.1107
484375.8392,0.1107
484375.8392,0.1107
385798.6047,0.1107
385798.6047,0.1107
172798.5352,0.1107
172798.5352,0.1107
156747.5683,0.1107
156747.5683,0.1107
140124.186,0.1107
140124.186,0.1107
168557.9117,0.1107
168557.9117,0.1107
178220.2821,0.1107
178220.2821,0.1107
173613.8191,0.1107
173613.8191,0.1107
249387.4434,0.1107
249387.4434,0.1107
88102.37845,0.1107
88102.37845,0.1107
139190.9896,0.1107
139190.9896,0.1107
36254.36419,0.1107
36254.36419,0.1107
162595.3526,0.1107
162595.3526,0.1107
307541.7287,0.1107
307541.7287,0.1107
292120.881,0.1107
292120.881,0.1107
309134.866,0.1107
309134.866,0.1107
91637.60459,0.1107
91637.60459,0.1107
142141.4398,0.1107
142141.4398,0.1107
183561.2411,0.1107
183561.2411,0.1107
36114.43598,0.1107
36114.43598,0.1107
234706.6178,0.1107
234706.6178,0.1107
106088.3596,0.1107
106088.3596,0.1107
106158.4656,0.1107
106158.4656,0.1107
194805.6189,0.1107
194805.6189,0.1107
522153.065,0.1107
522153.065,0.1107
95208.11595,0.1107
95208.11595,0.1107
287408.0105,0.1107
287408.0105,0.1107
150870.2745,0.1107
150870.2745,0.1107
188703.6025,0.1107
188703.6025,0.1107
101771.5277,0.1107
101771.5277,0.1107
279919.0131,0.1107
279919.0131,0.1107
63943.10888,0.1107
63943.10888,0.1107
362310.1426,0.1107
362310.1426,0.1107
417417.7325,0.1107
417417.7325,0.1107
307165.6097,0.1107
307165.6097,0.1107
192730.4052,0.1107
192730.4052,0.1107
338023.1514,0.1725
338023.1514,0.1725
960077.1024,0.1725
960077.1024,0.1725
970100.1008,0.1725
970100.1008,0.1725
1940949.821,0.1725
1940949.821,0.1725
2279312.082,0.1725
2279312.082,0.1725
1539272.567,0.1725
1539272.567,0.1725
1403250.765,0.1725
1403250.765,0.1725
1649026.488,0.1725
1649026.488,0.1725
1321358.965,0.1725
1321358.965,0.1725
1770521.577,0.1725
1770521.577,0.1725
1391360.778,0.1725
1391360.778,0.1725
1729908.554,0.1725
1729908.554,0.1725
2066181.32,0.1725
2066181.32,0.1725
1067682.142,0.1725
1067682.142,0.1725
541109.6052,0.1725
541109.6052,0.1725
998993.6536,0.1725
998993.6536,0.1725
1644936.829,0.1725
1644936.829,0.1725
1221886.025,0.1725
1221886.025,0.1725
2116325.271,0.1725
2116325.271,0.1725
1269978.072,0.1725
1269978.072,0.1725
1719695.26,0.1725
1719695.26,0.1725
920038.1265,0.1725
920038.1265,0.1725
1859935.454,0.1725
1859935.454,0.1725
1271502.785,0.1725
1271502.785,0.1725
1004310.844,0.1725
1004310.844,0.1725
521980.7529,0.1725
521980.7529,0.1725
2227016.665,0.1725
2227016.665,0.1725
1161319.772,0.1725
1161319.772,0.1725
1672720.966,0.1725
1672720.966,0.1725
1803071.095,0.1725
1803071.095,0.1725
1773589.673,0.1725
1773589.673,0.1725
1749528.43,0.1725
1749528.43,0.1725
1326443.986,0.1725
1326443.986,0.1725
1281984.66,0.1725
1281984.66,0.1725
881821.9502,0.1725
881821.9502,0.1725
1226302.293,0.1725
1226302.293,0.1725
1448057.374,0.1725
1448057.374,0.1725
172755.598,0.1725
172755.598,0.1725
360340.665,0.07127
360340.665,0.07127
231003.8129,0.07127
231003.8129,0.07127
662297.4927,0.07127
662297.4927,0.07127
584890.291,0.07127
584890.291,0.07127
869164.4105,0.07127
869164.4105,0.07127
4199.907885,0.03547
4199.907885,0.03547
61168.01018,0.03547
61168.01018,0.03547
6808.625996,0.03547
6808.625996,0.03547
5262.021278,0.03547
5262.021278,0.03547
1815850.649,0.5995974
1815850.649,0.5995974
1810557.372,0.5995974
1810557.372,0.5995974
1802902.685,0.5718803
1802902.685,0.5718803
1798865.868,0.5398128
1798865.868,0.5398128
1793055.157,0.5995974
1793055.157,0.5995974
1788076.796,0.5995974
1788076.796,0.5995974
1780537.524,0.5718803
1780537.524,0.5718803
1767448.705,0.5844935
1767448.705,0.5844935
1762957.521,0.599424
1762957.521,0.599424
1760472.459,0.5844935
1760472.459,0.5844935
1742117.31,0.5995974
1742117.31,0.5995974
1733496.092,0.1749229
1733496.092,0.1749229
1724226.146,0.5398128
1724226.146,0.5398128
1717630.91,0.5398128
1717630.91,0.5398128
1712446.468,0.5398128
1712446.468,0.5398128
1710457.209,0.5398128
1710457.209,0.5398128
1707100.337,0.5844935
1707100.337,0.5844935
1685030.106,0.5398128
1685030.106,0.5398128
1679092.252,0.5718803
1679092.252,0.5718803
1678237.532,0.5995974
1678237.532,0.5995974
1666769.383,0.5995974
1666769.383,0.5995974
1666503.327,0.599424
1666503.327,0.599424
1666265.757,0.5844935
1666265.757,0.5844935
1665803.079,0.5995974
1665803.079,0.5995974
1665779.793,0.5398128
1665779.793,0.5398128
1658549.659,0.5995974
1658549.659,0.5995974
1651696.513,0.5995974
1651696.513,0.5995974
1641045.158,0.569527
1641045.158,0.569527
1640304.946,0.5995974
1640304.946,0.5995974
1639570.169,0.5398128
1639570.169,0.5398128
1638355.576,0.5844935
1638355.576,0.5844935
1631012.598,0.5844935
1631012.598,0.5844935
1629983.981,0.5995974
1629983.981,0.5995974
1614921.241,0.5718803
1614921.241,0.5718803
1614819.025,0.599424
1614819.025,0.599424
1614261.218,0.5398128
1614261.218,0.5398128
1612740.077,0.5844935
1612740.077,0.5844935
1612041.954,0.19
1612041.954,0.19
1610602.165,0.569527
1610602.165,0.569527
1610513.323,0.5844935
1610513.323,0.5844935
1608459.286,0.5995974
1608459.286,0.5995974
1601445.774,0.19
1601445.774,0.19
1592133.489,0.5926215
1592133.489,0.5926215
1586645.4,0.5720197
1586645.4,0.5720197
1578294.518,0.5995974
1578294.518,0.5995974
1577829.872,0.5995974
1577829.872,0.5995974
147602.5038,0.1107
147602.5038,0.1107
220512.1809,0.1107
220512.1809,0.1107
315689.5749,0.1107
315689.5749,0.1107
88401.35148,0.1107
88401.35148,0.1107
471700.2756,0.1107
471700.2756,0.1107
145640.059,0.1107
145640.059,0.1107
259757.2279,0.1107
259757.2279,0.1107
176552.2815,0.1107
176552.2815,0.1107
